context_id,group_by,target_lemma,pos_tag,sentence,target_id
power.n.89,power.n,power,n,"['The', 'power', 'struggle', ',', 'with', 'strong', 'overtones', 'of', 'absolutism', 'versus', 'liberalism', ',', 'excited', 'the', 'interest', 'and', 'intervention', 'of', 'other', 'powers', '.']",1
power.n.90,power.n,power,n,"['The', 'power', 'of', 'the', 'Web', 'can', 'not', 'be', 'underestimated', '.', ""''""]",1
power.n.91,power.n,power,n,"['In', 'service', ',', 'he', 'could', 'not', 'use', 'his', 'power', 'to', 'bully', 'others', '.']",8
power.n.92,power.n,power,n,"['The', 'image', 'was', ',', 'of', 'course', ',', 'an', 'important', 'piece', 'of', 'atrocity', 'propaganda', 'for', 'the', 'North', 'Vietnamese', ',', 'who', 'were', 'themselves', 'responsible', 'for', 'significant', 'suffering', 'both', 'before', 'and', 'after', 'they', 'attained', 'power', '.']",31
power.n.93,power.n,power,n,"['But', 'will', 'fMRI', ""'s"", 'utility', 'in', 'the', 'real', 'world', 'ever', 'match', 'the', 'power', 'we', 'currently', 'imagine', 'for', 'it', '?']",12
power.n.94,power.n,power,n,"['When', 'imagination', 'eventually', 'combines', 'with', 'the', 'logical', ',', 'abstract', 'reasoning', 'powers', 'of', 'adolescence', ',', 'the', 'stage', 'is', 'set', 'for', 'creativity', '.']",10
power.n.95,power.n,power,n,"['Due', 'to', 'the', 'amount', 'of', 'information', 'now', 'available', ',', 'power', 'has', 'shifted', 'from', 'the', 'physician', 'to', 'the', 'patient', '.']",9
power.n.96,power.n,power,n,"['The', 'hijacker', 'pilot', 'then', 'advanced', 'the', 'throttles', 'to', 'maximum', 'power', 'and', 'dove', 'toward', 'the', 'Pentagon', '.']",9
power.n.97,power.n,power,n,"['[', '22', '23', ']', 'However', ',', 'this', 'categorization', 'reduces', 'the', 'power', 'to', 'detect', 'small', 'associations', 'between', 'fetal', 'exposures', 'and', 'birth', 'weight', ',', 'unless', 'there', 'is', 'a', 'change', 'in', 'the', 'relationship', 'exactly', 'at', 'the', 'arbitrary', 'cutpoint', '.']",10
power.n.98,power.n,power,n,"['In', 'Kuwait', ',', 'the', 'newspaper', 'Al-Qabas', 'said', 'that', 'the', 'only', 'worthwhile', 'objective', 'for', 'the', 'United', 'States', 'was', 'the', 'removal', 'of', 'Saddam', 'Hussein', 'from', 'power', '.']",23
power.n.99,power.n,power,n,"['The', 'bad', 'news', ':', 'The', 'known', 'nuclear', 'powers', 'will', 'never', 'agree', 'to', 'a', 'nondiscriminatory', 'treaty', '.']",7
power.n.100,power.n,power,n,"['A', 'piece', 'says', 'that', 'Ralph', 'Reed', 'picked', 'the', 'right', 'time', 'to', 'ditch', 'the', 'Christian', 'Coalition', ':', 'An', 'FEC', 'investigation', ',', 'falling', 'membership', ',', 'and', 'disillusionment', 'with', 'Reed', ""'s"", 'pragmatism', 'are', 'undermining', 'its', 'power', '.']",32
sound.n.1,sound.n,sound,n,"['The', 'Olympic', 'Peninsula', 'sits', 'perched', 'on', 'the', 'northwest', 'corner', 'of', 'Washington', 'like', 'a', 'small', 'state', ',', 'an', 'expanse', 'of', 'mountains', ',', 'rivers', ',', 'and', 'coastlines', 'wrapped', 'by', 'an', 'arm', 'of', 'the', 'Pacific', 'and', 'separated', 'from', 'the', 'urban', 'swath', 'of', 'Greater', 'Seattle', 'by', 'the', 'inland', 'sea', 'of', 'Puget', 'Sound', '.']",47
sound.n.2,sound.n,sound,n,"['Waking', 'up', 'to', 'the', 'sound', 'of', 'Ruth', 'jumping', 'rope', 'late', 'at', 'night', ',', 'Joseph', 'heard', '``', 'the', 'soft', ',', 'rhythmic', 'thump', 'of', 'her', 'bare', 'feet', 'on', 'the', 'floor', ',', 'like', 'the', 'beating', 'of', 'a', 'giant', 'heart', '.', ""''""]",4
sound.n.4,sound.n,sound,n,"['PC', 'maker', 'Gateway', '2000', 'bills', 'the', 'Destination', 'Digital', 'Media', 'Computer', 'as', 'an', 'audio/video', 'monster', 'that', 'engulfs', 'you', 'in', 'a', '``', 'wall', 'of', 'sound', '``', 'as', 'you', 'play', 'Doom', 'on', 'a', '31-inch', 'monitor', 'with', 'a', '``', 'screaming', '300', 'MHz', 'Intel', 'Pentium', 'II', 'processor', '.', ""''""]",22
sound.n.5,sound.n,sound,n,"['And', 'although', 'in', 'some', 'Mexican', 'dialects', 'the', 'English', 'sh', 'sound', 'has', 'replaced', 'ch', ',', 'in', 'standard', 'Spanish', 'the', 'phoneme', 'closest', 'to', 'English', 'sh', 'is', 'the', 'affricate', 'ch', ',', 'which', 'therefore', 'tends', 'to', 'replace', 'sh', 'in', 'the', 'perception', 'of', 'Hispanophones', '.']",9
sound.n.6,sound.n,sound,n,"['thought', 'that', 'was', 'so', 'neat', 'that', 'they', 'got', 'him', 'over', 'that', 'hump', 'and', 'um', 'he', ""'s"", 'in', 'the', 'Herman', 'Method', 'of', 'Reading', 'i', 'do', ""n't"", 'know', 'if', 'you', ""'re"", 'familiar', 'with', 'that', 'it', 'is', 'something', 'new', 'and', 'basically', 'what', 'they', 'do', 'is', 'they', 'start', 'right', 'from', 'the', 'beginning', 'relearning', 'the', 'sounds', 'of', 'letters']",50
sound.n.7,sound.n,sound,n,"['But', 'it', ""'s"", 'also', 'true', ',', 'as', 'never', 'before', ',', 'that', 'the', 'archives', 'of', 'sound', 'and', 'image', 'constitute', 'a', 'continuous', 'retro', 'loop', 'that', 'people', 'can', '--', 'and', 'will', '--', 'draw', 'on', '.']",14
sound.n.8,sound.n,sound,n,"['One', 'band', 'that', 'typified', 'this', 'sound', 'was', 'Little', 'Joe', 'y', 'La', 'Familia', '(', 'Little', 'Joe', 'and', 'the', 'family', ')', '.']",5
sound.n.9,sound.n,sound,n,"['They', 'make', 'sounds', 'under', 'water', 'to', '``', 'talk', ""''"", 'to', 'each', 'other', '.']",2
sound.n.10,sound.n,sound,n,"['the', 'real', 'classics', 'i', ""'m"", 'not', 'as', 'familiar', 'with', 'as', 'you', 'know', 'the', 'ordinary', 'sounds', 'that', 'you', 'hear', 'every', 'day', 'type', 'of', 'thing']",14
sound.n.11,sound.n,sound,n,"['Moses', 'died', 'on', 'the', 'journey', 'to', 'the', 'Promised', 'Land', ',', 'but', 'Joshua', 'took', 'over', 'from', 'him', ',', 'and', 'between', '1400', 'b.c', '.', 'and', '1000', 'b.c', '.', 'the', 'tribes', 'of', 'Israel', 'conquered', 'all', 'the', 'lands', 'north', 'and', 'south', 'of', 'Jerusalem', ',', 'most', 'famously', 'bringing', 'the', 'walls', 'of', 'Old', 'Jericho', 'tumbling', 'down', 'with', 'the', 'sounds', 'of', 'their', 'horns', '.']",52
sound.n.12,sound.n,sound,n,"['and', 'there', 'came', 'the', 'very', 'welcome', 'sound', 'of', 'a', 'camo-white', 'Kiowa', 'OH-58D91', ',', 'lobbing', 'rockets', 'into', 'the', 'treeline', 'as', 'it', 'swooped', 'down', 'between', 'the', 'unseen', 'pursuers', 'and', 'our', 'heroes', 'A', '&', 'A', '.']",6
sound.n.13,sound.n,sound,n,"['Its', 'own', 'name', 'is', 'equally', 'imitative', ',', 'not', 'of', 'its', 'voice', 'but', 'of', 'the', 'sharp', 'whirring', 'sound', 'made', 'by', 'its', 'wings', 'when', 'it', 'suddenly', 'flies', 'up', '.']",16
sound.n.14,sound.n,sound,n,"['You', 'have', 'to', 'move', 'out', 'to', 'the', 'deep-water', 'sounds', ',', 'however', ',', 'to', 'get', 'to', 'the', 'big', 'fish', 'such', 'as', 'marlin', ',', 'sailfish', ',', 'and', 'tuna', '.']",8
sound.n.15,sound.n,sound,n,"['and', 'listen', 'for', 'the', 'sounds', 'of', 'happy', 'folks', 'in', 'joyous', 'communion', '.']",4
sound.n.16,sound.n,sound,n,"['What', 'is', 'the', 'sound', 'of', 'one', 'hand', 'shredding', '?']",3
sound.n.17,sound.n,sound,n,"['By', 'this', ',', 'I', 'mean', 'neither', 'impoverished', 'conditions', 'nor', 'excessive', 'bombardment', 'with', 'sights', 'and', 'sounds', 'but', 'input', 'that', 'the', 'child', 'can', 'absorb', ',', 'as', 'indicated', 'by', 'his', 'or', 'her', 'approach', ',', 'interest', ',', 'and', 'concentration', '.']",14
sound.n.18,sound.n,sound,n,"['The', 'sights', 'and', 'the', 'sounds', 'of', 'the', 'world', 'could', 'go', 'on', 'forever', ',', 'But', 'the', 'place', 'of', 'my', 'childhood', 'dreams', 'could', 'never', 'again', 'feel', 'the', 'same', 'inside', '.']",4
sound.n.19,sound.n,sound,n,"['Quite', 'a', 'different', 'sound', 'is', 'made', 'by', 'the', 'owl', ',', 'whose', 'name', 'represents', 'its', 'familiar', 'hoot', ',', 'otherwise', 'the', 'final', ',', 'longer', 'note', 'of', 'its', 'conventional', 'call', 'tu-whit', 'tu-whoo', '.']",3
sound.n.20,sound.n,sound,n,"['Cyclical', 'motifs', 'combine', 'earthy', 'singing', 'and', 'translucent', 'instrumental', 'syncopation', 'to', 'create', 'a', 'hypnotic', 'sound', 'of', 'power', 'and', 'ancientness', '.', ""''""]",13
sound.n.21,sound.n,sound,n,"['It', 'surely', 'evolved', 'from', 'earlier', 'use', 'in', 'more', 'literal', ',', 'straightforward', 'contexts', '(', 'for', 'instance', ',', 'to', 'describe', 'the', 'sound', 'of', 'an', 'automobile', 'engine', 'or', 'a', 'musical', 'performance', ')', 'and', 'ultimately', 'from', 'the', 'long-established', 'and', 'nonjudgmental', 'phrase', 'to', 'make', 'noises', '(', 'that', 'is', ',', 'to', 'express', 'oneself', 'about', 'something', ')', ',', 'a', 'construction', 'that', 'happily', 'accommodates', 'all', 'manner', 'of', 'adjectival', 'prefixes', '.']",19
sound.n.22,sound.n,sound,n,"['As', 'you', 'cross', 'the', 'bridge', ',', 'stop', 'in', 'the', 'middle', 'to', 'immerse', 'yourself', 'in', 'the', 'sights', 'and', 'sounds', 'of', 'the', 'people', ',', 'the', 'blazing', 'neon', ',', 'and', 'the', 'Dotomburi', 'River', 'below', 'you', '.']",17
sound.n.23,sound.n,sound,n,"['The', 'United', '93', 'timeline', 'in', 'FAA', 'report', ',', '``', 'Summary', 'of', 'Air', 'Traffic', 'Hijack', 'Events', 'September', '11', ',', '2001', ',', ""''"", 'Sept.', '17', ',', '2001', ',', 'states', 'that', 'at', '9:28:54', 'a', '``', 'second', 'radio', 'transmission', ',', 'mostly', 'unintelligible', ',', 'again', 'with', 'sounds', 'of', 'possible', 'screaming', 'or', 'a', 'struggle', 'and', 'a', 'statement', ',', ""'get"", 'out', 'of', 'here', ',', 'get', 'out', 'of', 'here', ""'"", 'from', 'an', 'unknown', 'origin', 'was', 'heard', 'over', 'the', 'ZOB', '[', 'Cleveland', 'Center', ']', 'radio', '.', ""''""]",41
sound.n.24,sound.n,sound,n,"['Note', 'that', 'the', 'old', 't-for-th', 'sound', 'survives', 'also', 'in', 'Esther', ',', 'Theresa', ',', 'the', 'river', 'Thames', ',', 'the', 'British', 'pronunciation', 'of', 'Anthony', 'as', 'Antony', ',', 'and', 'the', 'name', 'of', 'the', 'spice', 'thyme', ',', 'usually', 'called', 'time', '.']",5
sound.n.25,sound.n,sound,n,"['But', 'these', 'sounds', 'are', 'meant', 'to', 'be', 'said', 'in', 'haste', 'and', 'slurred', 'slightly', ',', 'so', 'that', 'whew', 'comes', 'across', 'as', 'a', 'half-whistled', 'expulsion', 'of', 'breath', ',', 'not', 'a', 'precise', 'word', 'with', 'the', 'wh', 'of', 'what', 'and', 'the', 'ew', 'of', 'ewer', '.']",2
sound.n.26,sound.n,sound,n,"['He', 'applied', '47', 'years', 'of', 'experience', 'with', 'this', 'art', 'to', 'the', 'rather', 'skimpy', 'components', 'of', 'the', 'Model', '88', ',', 'which', 'explains', 'how', 'he', 'gets', 'such', 'a', 'smooth', ',', 'coherent', 'sound', 'from', 'not', 'only', 'a', 'small', 'box', 'but', 'also', 'a', 'cheap', 'one', '.']",29
sound.n.27,sound.n,sound,n,"['Long', ',', 'luxurious', 'smooches', 'can', 'end', 'in', 'a', 'sound', 'like', 'planes', 'of', 'glass', 'rubbing', ',', 'or', 'even', 'in', 'a', 'cheep', '.']",8
sound.n.28,sound.n,sound,n,"['To', 'lure', 'Christmas', 'shoppers', ',', 'the', 'malls', 'promise', 'tree', 'lightings', 'and', 'other', '``', 'sights', 'and', 'sounds', 'of', 'the', 'holidays', '.', ""''""]",15
sound.n.29,sound.n,sound,n,"[""'"", 'The', 'allusion', 'could', 'be', 'to', 'a', 'hand', 'slapping', 'the', 'loaf', ',', 'thereby', 'producing', 'a', 'deep', ',', 'hollow', ',', 'fartlike', 'sound', '.']",20
sound.n.30,sound.n,sound,n,"['For', 'example', ',', 'Ross', 'Perot', 'expressed', 'his', 'disapproval', 'of', 'NAFTA', 'and', 'GATT', 'by', 'saying', 'that', ',', 'relative', 'to', 'jobs', 'in', 'this', 'country', ',', 'these', 'trade', 'agreements', 'would', 'create', 'a', 'giant', 'sucking', 'sound', '.']",31
sound.n.31,sound.n,sound,n,"['Presumably', ',', 'heart', 'sounds', 'are', 'not', 'the', 'causal', 'consequences', 'of', 'the', 'heart', 'upon', 'which', 'natural', 'selection', 'has', 'acted', '.']",3
sound.n.32,sound.n,sound,n,"['We', 'sat', 'together', 'at', 'one', 'summer', ""'s"", 'end', ',', 'That', 'beautiful', 'mild', 'woman', ',', 'your', 'close', 'friend', ',', 'And', 'you', 'and', 'I', ',', 'and', 'talked', 'of', 'poetry.I', 'said', ',', '``', 'A', 'line', 'will', 'take', 'us', 'hours', 'maybe', ';', 'Yet', 'if', 'it', 'does', 'not', 'seem', 'a', 'moment', ""'s"", 'thought', ',', 'Our', 'stitching', 'and', 'unstitching', 'has', 'been', 'naught.Better', 'go', 'down', 'upon', 'your', 'marrow-bonesAnd', 'scrub', 'a', 'kitchen', 'pavement', ',', 'or', 'break', 'stonesLike', 'an', 'old', 'pauper', ',', 'in', 'all', 'kinds', 'of', 'weather', ';', 'For', 'to', 'articulate', 'sweet', 'sounds', 'togetherIs', 'to', 'work', 'harder', 'than', 'all', 'these', ',', 'and', 'yetBe', 'thought', 'an', 'idler', 'by', 'the', 'noisy', 'setOf', 'bankers', ',', 'schoolmasters', ',', 'and', 'clergymenThe', 'martyrs', 'call', 'the', 'world', '.', ""''""]",83
sound.n.33,sound.n,sound,n,"['I', 'have', 'found', 'that', 'when', 'the', 'incoming', 'music', 'is', 'routed', 'through', 'my', 'stereo', ',', 'I', 'get', 'excellent', 'sound', '.']",17
sound.n.34,sound.n,sound,n,"['I', 'imagine', 'Clark', 'waking', 'to', 'the', 'sound', 'of', 'skyspatter', 'on', 'the', 'morning', 'of', 'Nov.', '16', 'and', 'thinking', ':', '``', 'I', 'ca', ""n't"", 'believe', 'this', 'shit', '.', ""''""]",6
sound.n.35,sound.n,sound,n,"['The', 'sound', 'of', 'young', 'conservatives', 'baying', 'for', 'DNA', 'has', 'subsided', '.']",1
sound.n.36,sound.n,sound,n,"['The', 'last', 'thing', 'you', 'want', 'to', 'hear', 'is', 'the', 'sound', 'of', 'your', 'own', 'worn', 'heart', '.']",9
sound.n.37,sound.n,sound,n,"[""'"", 'A', 'general', 'comment', 'on', 'the', 'treatment', 'of', 'the', 'Welsh', 'ch', 'sound', 'in', 'English', 'would', 'have', 'been', 'useful', ',', 'but', 'I', 'personally', 'accept', 'that', 'theory', '.']",11
sound.n.38,sound.n,sound,n,"['It', 'is', 'quite', 'firm', 'about', 'the', 'r', '-', 'sound', 'when', 'it', 'follows', 'a', 'vowel-sound', 'or', 'is', 'at', 'the', 'ends', 'of', 'words', ',', 'not', 'dropping', 'it', 'as', 'is', 'usual', 'with', 'the', 'RP', 'but', 'insisting', 'that', 'it', 'be', 'given', 'full', 'value', ',', 'in', 'various', 'ways', ',', 'as', 'it', 'is', 'in', 'Scots', 'and', 'Irish', 'and', ',', 'generally', 'but', 'not', 'always', ',', 'in', 'the', 'speech', 'of', 'most', 'Americans', 'except', 'for', 'those', 'in', 'New', 'England', 'and', 'the', 'South', '.']",8
sound.n.39,sound.n,sound,n,"['The', 'drums', ',', 'usually', 'so', 'central', 'to', 'jazz', ',', 'are', 'for', 'the', 'most', 'part', 'rendered', 'useless', 'by', 'the', 'intricately', 'accented', 'horn', 'charts', 'within', 'the', '19-piece', 'ensemble', 'sound', '.']",26
sound.n.40,sound.n,sound,n,"['Uh', ',', 'he', 'would', ',', 'he', 'would', 'try', 'to', 'straighten', 'out', 'Robbie', ',', 'so', 'he', 'would', 'call', 'Robbie', 'up', 'to', 'the', 'front', 'of', 'the', 'bus', 'and', 'he', ""'d"", 'tell', 'him', ',', '``', 'Boy', ',', 'I', 'want', 'you', 'to', 'sit', 'there', 'on', 'that', 'top', 'step', 'do', ""n't"", 'say', 'a', 'sound', ',', 'do', ""n't"", 'make', 'a', 'sound', ',', 'do', ""n't"", 'move', ',', 'I', 'do', ""n't"", 'want', 'to', 'even', 'know', 'you', ""'re"", 'there', '.', ""''""]",48
sound.n.41,sound.n,sound,n,"['The', 'sounds', 'of', 'fighting', 'continued', 'outside', 'the', 'cockpit', '.']",1
sound.n.42,sound.n,sound,n,"['What', 'I', 'found', 'was', 'that', 'the', 'syllabics', 'occurred', 'only', 'when', 'the', 'preceding', 'sound', 'was', 'a', 'dental', 'or', 'alveolar', '(', 'd', 'or', 't', ')', ';', 'when', 'it', 'was', 'a', 'velar', '(', 'k', 'or', 'g', ')', ',', 'there', 'was', 'enough', 'time', 'for', 'a', 'speaker', 'to', 'release', 'a', 'sound', 'which', 'was', 'more', 'like', 'a', 'full', 'schwa', 'than', 'a', 'syllabic', '.']",45
sound.n.43,sound.n,sound,n,"['The', 'sounds', 'are', 'like', 'chirps', ',', 'whistles', ',', 'or', 'squeaks', '.']",1
sound.n.44,sound.n,sound,n,"['so', 'i', 'have', ""n't"", 'figured', 'out', 'how', 'to', 'turn', 'the', 'sound', 'off', 'yet', 'it', ""'s"", 'like', 'oh', 'because', 'i', 'i', 'have', ""n't"", 'really', 'been', 'into', 'computers', 'for', 'except', 'for', 'about', 'the', 'last', 'five', 'years']",10
sound.n.45,sound.n,sound,n,"['If', 'the', 'defense', 'is', 'that', '1990s', 'rap', 'is', 'documentary', '--', ""''"", 'the', 'authentic', 'sound', 'of', 'the', 'streets', ""''"", '--', 'well', ',', 'so', 'were', 'those', 'verse-and-chorus', 'ballads', 'of', 'the', '1890s', '.']",13
sound.n.46,sound.n,sound,n,"['Most', 'of', 'the', 'sounds', 'they', 'make', 'are', 'too', 'low', 'a', 'frequency', 'for', 'humans', 'to', 'hear', '.']",3
sound.n.47,sound.n,sound,n,"['Sound', 'of', 'the', 'breath', 'blown', 'over', 'the', 'bottle', ',', 'sound', 'of', 'the', 'reveler', 'home', 'at', 'dawn', ',', 'light', 'of', 'the', 'sun', 'a', 'warbler', 'yellow', ',', 'the', 'sun', 'insong-flight', ',', 'lopsided-pose', '.']",0
sound.n.48,sound.n,sound,n,"['year', 'after', 'year', 'went', 'by', 'to', 'the', 'sound', 'of', 'his', 'typing', 'but', 'without', 'a', 'word', 'from', 'his', 'typewriter', 'appearing', 'in', 'the', 'magazine', '.']",7
sound.n.49,sound.n,sound,n,"['Kentucky', 'Fried', 'Chicken', 'has', 'changed', 'into', 'kente', 'ji', ':', 'kente', 'keeps', 'the', 'sound', 'of', 'Kentu', ',', 'and', 'ji', 'meaning', 'chicken', ',', 'imitates', 'the', 'sound', 'of', 'ky', '.']",12
sound.n.50,sound.n,sound,n,"['West', 'African', 'languages', ',', 'to', 'give', 'just', 'one', 'example', ',', 'also', 'tend', 'not', 'to', 'make', 'use', 'of', 'a', '``', 'th', ""''"", 'sound', '.']",21
sound.n.51,sound.n,sound,n,"['Less', 'than', 'a', 'minute', 'later', ',', 'the', 'Cleveland', 'controller', 'and', 'the', 'pilots', 'of', 'aircraft', 'in', 'the', 'vicinity', 'heard', '``', 'a', 'radio', 'transmission', 'of', 'unintelligible', 'sounds', 'of', 'possible', 'screaming', 'or', 'a', 'struggle', 'from', 'an', 'unknown', 'origin', '.', ""''""]",24
sound.n.52,sound.n,sound,n,"['The', 'courts', 'have', 'ruled', 'that', 'a', 'work', 'can', 'not', 'be', 'legally', 'copied', 'if', 'it', 'is', '1', ')', 'an', 'original', ',', 'creative', 'product', '--', 'not', 'merely', 'a', 'fact', 'or', 'something', 'found', 'in', 'nature', ',', 'like', 'the', 'sound', 'of', 'the', 'wind', ',', 'or', '2', ')', 'written', 'or', 'recorded', '--', 'not', 'just', 'an', 'idea', '.']",35
sound.n.53,sound.n,sound,n,"['You', ""'re"", 'trying', 'to', 'capture', 'something', 'as', 'elusive', 'as', 'a', 'sound', ',', 'which', 'suggests', 'a', 'word', ',', 'from', 'which', 'eventually', 'a', 'complete', 'lyric', 'emerges', '.', ""''""]",10
sound.n.54,sound.n,sound,n,"['Words', 'with', 'sounds', 'that', 'are', 'not', 'present', 'in', 'Japanese', 'are', 'given', 'the', 'best', 'local', 'fit', ',', 'as', 'in', 'takushi', 'taxi', ',', 'rabu', 'love', ',', 'and', 'basu', 'both', 'bus', 'and', 'bath', '.']",2
sound.n.55,sound.n,sound,n,"['At', 'the', 'same', 'time', ',', 'water', 'courses', 'through', 'many', 'of', 'his', 'concert', 'pieces', '(', 'which', 'have', 'titles', 'like', '``', 'Rain', 'Tree', 'Sketch', ""''"", 'and', '``', 'Towards', 'the', 'Sea', ""''"", ')', ',', 'and', 'Takemitsu', 'was', 'a', 'master', 'at', 'painting', 'rain', ',', 'waves', ',', 'and', 'rivulets', 'in', 'sound', '.']",45
sound.n.56,sound.n,sound,n,"['There', ""'s"", 'an', 'edginess', ',', 'a', 'tough', 'guy', ""'s"", 'melancholy', ',', 'to', 'Davis', ""'"", 'sound', '.']",14
sound.n.58,sound.n,sound,n,"['I', 'read', 'to', 'them', 'at', 'bedtime', 'uh', ',', 'in', 'their', 'beds', ',', 'other', 'times', 'they', 'sat', 'in', 'my', 'lap', 'during', 'the', 'day', ',', 'um', ',', 'like', 'going', 'over', 'the', 'pictures', ',', 'the', 'sounds', 'and', 'the', 'tone', 'of', 'voice', ',', 'uh', ',', 'through', 'me', ',', 'um', ',', 'as', 'to', 'what', 'the', 'character', 'was', 'feeling', ',', 'scared', ',', 'happy', ',', 'angry', '.']",32
sound.n.59,sound.n,sound,n,"['It', 'keeps', 'the', 'initial', 'capital', 'A', 'and', 'the', 'first', 'two', 'syllables', 'of', '``', 'A', '&', 'A', ""''"", '(', 'pronounced', '``', 'A', ""'"", 'n', ""'"", 'A', ""''"", ')', ';', 'it', 'puns', 'on', '``', 'eon', ',', ""''"", 'which', 'implies', 'longevity', 'and', 'stability', '--', 'a', 'desirable', 'connotation', 'for', 'an', 'insurance-services', 'company', ',', 'especially', 'one', 'that', 'has', 'just', 'undergone', 'a', 'major', 'and', 'disruptive', 'change', ';', 'it', 'has', 'a', 'remote', 'but', 'perceptible', 'similarity', 'in', 'sound', 'to', '``', 'Bain', ""''"", ';', 'and', 'it', 'gives', 'the', 'company', 'a', 'unique', ',', 'legally', 'protectable', ',', 'and', 'memorable', 'name', ',', 'unlike', 'the', 'generic', '``', 'Combined', 'Insurance', ""''"", 'moniker', '.']",69
sound.n.60,sound.n,sound,n,"['By', 'initiating', 'his', 'glossolalic', 'cant', 'with', 'beth', '-element', 'words', '(', 'feemalator', ',', 'wamalama', ')', 'and', 'continuing', 'with', 'palatal', 'variations', 'on', 'their', 'respective', 'themes', '(', 'jasperator', ',', 'gamanama', ')', 'the', 'boy', 'is', 'apparently', 'responding', 'to', 'the', 'same', 'primal', 'urge', 'that', 'motivated', 'the', 'anonymous', 'creators', 'of', 'our', 'alphabet', 'to', 'begin', 'their', 'artificial', 'series', 'of', 'sounds', 'with', 'aleph', ',', 'beth', ',', 'gimel', ',', 'and', 'daleth', '--', 'and', 'not', 'with', 'something', 'like', 'zis', 'boom', 'bah', '!']",52
sound.n.61,sound.n,sound,n,"['i', 'liked', 'the', 'sound', 'of', 'the', 'harpsichord']",3
sound.n.62,sound.n,sound,n,"['The', '$', '750', 'million', 'result', ':', 'the', 'triple-blade', 'Mach', '3', '.', 'Its', 'name', 'means', 'three', 'times', 'the', 'speed', 'of', 'sound', '.']",19
sound.n.63,sound.n,sound,n,"['There', 'are', 'telltale', 'characteristics', ',', 'widely', 'if', 'not', 'universally', 'present', ':', 'the', 'replacement', 'of', 'an', 'initial', '``', 'th', ""''"", 'with', 'a', '``', 'd', ""''"", 'sound', '(', '``', 'dis', ',', ""''"", '``', 'dem', ""''"", ')', 'and', 'of', 'a', 'medial', 'or', 'final', '``', 'th', ""''"", 'by', 'an', '``', 'f', ""''"", 'or', 'other', 'consonant', 'sound', '(', '``', 'with', ""''"", 'becomes', '``', 'wif', ',', ""''"", '``', 'brother', ""''"", 'becomes', '``', 'bruvah', ""''"", ')', ';', 'a', 'reduction', 'of', 'consonant', 'clusters', 'in', 'general', '(', 'so', 'that', '``', 'first', ""''"", 'becomes', '``', 'firs', ""''"", 'and', '``', 'hand', ""''"", 'becomes', '``', 'han', ""''"", ')', ';', 'the', 'replacement', 'of', 'a', 'final', '``', 'r', ""''"", 'sound', 'with', 'a', 'vowel', 'sound', '(', '``', 'summah', ""''"", 'for', '``', 'summer', ""''"", 'and', '``', 'mo', ""''"", 'for', '``', 'more', ""''"", ')', ';', 'the', 'prevalence', 'of', 'so-called', 'plosive', 'consonants', '(', 'making', 'a', 'word', 'such', 'as', '``', 'bill', ""''"", 'sound', 'more', 'like', '``', 'beel', ""''"", ')', ';', 'the', 'placement', 'of', 'stress', 'on', 'a', 'first', ',', 'rather', 'than', 'a', 'second', ',', 'syllable', '(', '``', 'DEE-troit', ""''"", ')', ';', 'the', 'disappearance', 'of', 'the', 'final', '``', 's', ""''"", 'from', 'third-person', 'singular', 'verbs', '(', '``', 'what', 'go', ""'round"", ',', 'come', ""'round"", ""''"", ')', ';', 'the', 'dropping', 'of', 'the', 'copula', '(', '``', 'I', 'here', ',', ""''"", '``', 'the', 'coffee', 'cold', ""''"", ')', 'and', 'of', 'certain', 'tense', 'inflections', 'altogether', '.']",24
sound.n.64,sound.n,sound,n,"['A', 'tattoo', 'is', 'a', 'highly', 'polished', 'show', 'of', 'military', 'marching', ',', 'pageantry', ',', 'mock', 'battles', ',', 'and', 'horsemanship', ',', 'accompanied', 'by', 'the', 'sounds', 'of', 'pipe-and-drum', 'bands', 'from', 'around', 'the', 'world', '.']",22
sound.n.66,sound.n,sound,n,"['The', 'victim', 'is', 'murdered', ',', 'the', 'funeral', 'is', 'attended', ',', 'confides', 'another', ',', 'the', 'grisly', 'humor', 'continuing', 'in', 'The', 'sound', 'of', 'footsteps', 'does', 'not', 'disturb', 'the', 'severed', 'head', '.']",19
sound.n.67,sound.n,sound,n,"['The', 'cockpit', 'voice', 'recorder', 'captured', 'the', 'sounds', 'of', 'the', 'passenger', 'assault', 'muffled', 'by', 'the', 'intervening', 'cockpit', 'door', '.']",6
sound.n.69,sound.n,sound,n,"['Regiments', 'of', 'soldiers', 'in', 'full', 'dress', 'regalia', 'march', 'precisely', 'to', 'the', 'sound', 'of', 'pipe', 'and', 'drum', 'in', 'the', 'Military', 'Tattoo', ',', 'and', 'connoisseurs', 'of', 'the', 'silver', 'screen', 'gather', 'for', 'an', 'extravaganza', 'of', 'offerings', 'on', 'celluloid', '.']",11
sound.n.70,sound.n,sound,n,"['Disco', 'prefigured', 'the', 'most', 'cataclysmic', 'reordering', 'of', 'rock', 'sound', 'and', 'attitude', 'in', '20', 'years', ':', 'hip-hop', ',', 'a', 'form', 'in', 'which', 'the', 'technical', '``', 'gimmickry', ""''"", 'that', 'Miller', 'seems', 'to', 'both', 'enjoy', 'and', 'distrust', 'became', 'central', 'to', 'music-making', '.']",8
